station,date,reserve,min,max,planned,plan_percent,completance,coal_type,delivery,spending,days,station_id,latitude,longitude,owner,spending_a_jan2016,spending_p_jan2016,spending_g_jan2016
Миронівська ТЕС,2017-07-27,9,,90.0,9,100,0,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-07-27,8,,90.0,8,100,0,газове,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-01-23,15,,90.0,9,167,6,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-01-23,15,,90.0,32,47,-17,газове,1.723,0.714,21,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-12-21,15,,90.0,6,250,9,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-12-21,13,,90.0,38,34,-25,газове,1.111,0.641,20,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-03-03,9,,90.0,9,100,0,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-03-03,21,,90.0,16,131,5,газове,0.83,0.676,31,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-09-20,9,,90.0,9,100,0,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-09-20,14,,90.0,14,100,0,газове,0.0,0.784,18,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-04-05,9,,90.0,6,150,3,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-04-05,15,,90.0,21,71,-6,газове,0.0,0.577,26,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-05-30,9,,90.0,6,150,3,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-05-30,8,,90.0,17,47,-9,газове,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-11-08,15,,90.0,15,100,0,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-11-08,20,,90.0,12,167,8,газове,1.284,0.968,21,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-04-14,9,,90.0,5,180,4,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-04-14,16,,90.0,21,76,-5,газове,1.724,0.598,27,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-10-02,7,,90.0,9,78,-2,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-10-02,21,,90.0,14,150,7,газове,0.0,1.239,17,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-08-02,9,,90.0,9,100,0,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-08-02,8,,90.0,8,100,0,газове,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-12-12,15,,90.0,7,214,8,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-12-12,19,,90.0,42,45,-23,газове,0.758,1.336,14,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-03-03,15,,,7,214,8,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-03-03,16,,,38,42,-22,газове,0.767,1.452,11,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-01-26,15,,90.0,8,188,7,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-01-26,15,,90.0,33,45,-18,газове,0.277,1.352,11,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-11-02,15,,90.0,17,88,-2,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-11-02,19,,90.0,11,173,8,газове,0.0,1.135,17,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-11-16,15,,90.0,8,188,7,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-11-16,19,,90.0,44,43,-25,газове,2.046,1.226,15,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-01-11,15,,90.0,12,125,3,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-01-11,13,,90.0,29,45,-16,газове,0.479,1.312,10,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-12-15,15,,90.0,7,214,8,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-12-15,15,,90.0,41,37,-26,газове,0.0,1.372,11,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-01-18,15,,90.0,10,150,5,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-01-18,14,,90.0,30,47,-16,газове,2.155,1.401,10,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-08-31,9,,90.0,9,100,0,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-08-31,13,,90.0,14,93,-1,газове,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-06-20,9,,90.0,30,30,-21,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-06-20,8,,90.0,0,,,газове,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-06-23,9,,90.0,11,82,-2,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-06-23,8,,90.0,6,133,2,газове,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-07-28,9,,90.0,9,100,0,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-07-28,8,,90.0,8,100,0,газове,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-07-11,9,,90.0,9,100,0,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-07-11,8,,90.0,8,100,0,газове,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-01-24,15,,90.0,8,188,7,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-01-24,16,,90.0,32,50,-16,газове,1.72,0.681,23,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-09-26,7,,90.0,9,78,-2,антрацит,0.0,0.745,9,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-09-26,20,,90.0,14,143,6,газове,0.279,0.12,167,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-10-30,11,,90.0,14,79,-3,антрацит,1.599,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-10-30,18,,90.0,14,129,4,газове,0.761,1.288,14,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-08-22,9,,90.0,9,100,0,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-08-22,15,,90.0,12,125,3,газове,0.0,0.408,37,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-05-12,9,,90.0,6,150,3,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-05-12,8,,90.0,17,47,-9,газове,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-01-04,15,,90.0,15,100,0,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-01-04,13,,90.0,27,48,-14,газове,1.091,1.298,10,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-03-15,14,,,5,280,9,антрацит,0.0,0.688,20,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-03-15,17,,,38,45,-21,газове,0.764,0.312,54,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-01-05,15,,90.0,14,107,1,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-01-05,14,,90.0,27,52,-13,газове,2.055,1.287,11,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-02-12,15,,,6,250,9,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-02-12,13,,,36,36,-23,газове,2.231,1.147,11,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-04-07,9,,90.0,6,150,3,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-04-07,13,,90.0,21,62,-8,газове,0.0,0.65,20,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-03-23,8,,,5,160,3,антрацит,0.0,0.703,11,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-03-23,19,,,38,50,-19,газове,0.555,0.684,28,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-09-18,9,,90.0,9,100,0,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-09-18,13,,90.0,14,93,-1,газове,1.666,0.682,19,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-09-25,8,,90.0,9,89,-1,антрацит,0.0,0.813,10,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-09-25,19,,90.0,14,136,5,газове,2.057,0.076,250,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-09-06,9,,90.0,9,100,0,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-09-06,9,,90.0,14,64,-5,газове,1.805,0.737,12,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-03-16,13,,,5,260,8,антрацит,0.0,0.719,18,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-03-16,19,,,38,50,-19,газове,1.531,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-08-01,9,,90.0,9,100,0,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-08-01,8,,90.0,8,100,0,газове,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-11-07,15,,90.0,16,94,-1,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-11-07,20,,90.0,12,167,8,газове,1.378,1.254,16,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-05-31,9,,90.0,6,150,3,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-05-31,8,,90.0,17,47,-9,газове,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-07-14,9,,90.0,9,100,0,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-07-14,8,,90.0,8,100,0,газове,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-02-13,15,,,6,250,9,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-02-13,13,,,36,36,-23,газове,1.796,1.407,9,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-05-25,9,,90.0,6,150,3,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-05-25,8,,90.0,17,47,-9,газове,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-11-23,15,,90.0,8,188,7,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-11-23,19,,90.0,45,42,-26,газове,1.436,1.241,15,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-01-25,15,,90.0,8,188,7,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-01-25,16,,90.0,32,50,-16,газове,1.171,1.319,12,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-02-16,15,,,2,750,13,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-02-16,13,,,41,32,-28,газове,0.834,1.286,10,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-02-01,15,,,6,250,9,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-02-01,18,,,34,53,-16,газове,3.796,1.321,14,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-07-13,9,,90.0,9,100,0,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-07-13,8,,90.0,8,100,0,газове,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-02-28,15,,,-1,-1500,16,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-02-28,16,,,46,35,-30,газове,0.0,1.27,13,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-03-23,9,,90.0,7,129,2,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-03-23,23,,90.0,19,121,4,газове,0.828,0.624,37,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-08-23,9,,90.0,9,100,0,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-08-23,13,,90.0,12,108,1,газове,0.0,1.066,12,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-02-14,15,,,6,250,9,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-02-14,13,,,36,36,-23,газове,1.183,1.27,10,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-03-20,9,,90.0,9,100,0,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-03-20,21,,90.0,17,124,4,газове,0.965,0.766,27,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-07-20,9,,90.0,9,100,0,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-07-20,8,,90.0,8,100,0,газове,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-12-06,15,,90.0,8,188,7,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-12-06,22,,90.0,44,50,-22,газове,2.335,1.359,16,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-01-17,15,,90.0,10,150,5,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-01-17,13,,90.0,30,43,-17,газове,2.28,1.369,9,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-03-17,9,,90.0,9,100,0,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-03-17,22,,90.0,17,129,5,газове,0.689,0.673,33,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-08-28,9,,90.0,9,100,0,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-08-28,13,,90.0,13,100,0,газове,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-05-15,9,,90.0,6,150,3,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-05-15,8,,90.0,17,47,-9,газове,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-02-19,15,,,1,1500,14,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-02-19,15,,,42,36,-27,газове,2.221,1.301,12,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-02-05,15,,,6,250,9,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2018-02-05,14,,,35,40,-21,газове,0.97,1.419,10,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-10-27,7,,90.0,13,54,-6,антрацит,0.139,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-10-27,20,,90.0,14,143,6,газове,1.222,0.963,21,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
Миронівська ТЕС,2017-10-25,7,,90.0,13,54,-6,антрацит,0.0,0.0,0,x,48.480556,38.289722,"ДТЕК, Рінат Ахметов",0.7,0.0,0.5
